Date,Open,High,Low,Close,Volume,Adj Close
2004-08-25,32.00,32.20,31.81,31.98,82000,31.98
2004-08-24,31.70,32.12,31.55,32.12,75800,32.12
2004-08-23,31.88,32.02,31.43,31.53,60300,31.53
2004-08-20,30.98,31.80,30.90,31.68,54100,31.68
2004-08-19,31.10,31.28,30.85,31.07,50400,31.07
2004-08-18,31.00,31.31,30.55,31.02,94800,31.02
2004-08-17,30.99,31.20,30.79,31.02,79800,31.02
2004-08-16,30.40,31.00,30.40,30.99,77500,30.99
2004-08-13,30.42,30.76,30.29,30.40,99800,30.40
2004-08-12,30.40,30.45,30.00,30.42,100600,30.42
2004-08-11,30.40,30.90,29.79,30.59,98000,30.59
2004-08-10,30.20,30.65,30.09,30.50,106700,30.50
2004-08-09,30.10,30.10,29.72,30.07,119200,30.07
2004-08-06,30.00,30.45,29.46,30.00,130200,30.00
2004-08-05,31.07,31.40,30.55,30.55,252000,30.55
2004-08-04,30.50,30.98,29.80,30.98,183400,30.98
2004-08-03,31.80,31.85,31.05,31.15,58000,31.15
2004-08-02,30.89,31.92,30.89,31.70,137200,31.70
2004-07-30,31.60,31.70,31.08,31.39,106600,31.39
2004-07-29,31.15,31.70,30.67,31.70,179600,31.70
2004-07-28,31.06,31.45,30.34,30.88,187400,30.88
2004-07-27,31.15,31.26,30.66,31.00,183200,31.00
2004-07-26,30.41,31.66,29.91,30.73,330900,30.73
2004-07-23,29.06,30.41,28.89,30.41,507600,30.41
2004-07-22,29.30,29.47,28.90,29.05,231300,29.05
2004-07-21,29.75,29.75,29.29,29.40,141100,29.40
2004-07-20,29.35,29.80,29.26,29.69,179200,29.69
2004-07-19,29.40,29.45,28.66,29.32,136100,29.32
2004-07-16,29.63,29.76,29.28,29.40,138800,29.40
2004-07-15,29.65,29.86,29.28,29.83,125800,29.83
2004-07-14,29.89,29.99,29.59,29.75,131700,29.75
2004-07-13,30.14,30.60,29.87,30.09,97400,30.09
2004-07-12,29.80,30.15,29.39,30.14,146000,30.14
2004-07-09,29.49,30.53,29.49,29.94,123600,29.94
2004-07-08,29.60,29.89,29.24,29.24,103600,29.24
2004-07-07,29.29,30.00,29.19,29.60,108900,29.60
2004-07-06,29.58,29.58,28.90,29.19,115800,29.19
2004-07-02,30.00,30.00,29.49,29.62,64000,29.62
2004-07-01,30.00,30.14,29.52,29.70,161900,29.70
2004-06-30,29.12,29.88,29.00,29.53,121500,29.53
2004-06-29,28.88,29.53,28.70,29.27,157300,29.27
2004-06-28,28.20,29.80,27.93,28.88,203100,28.88
2004-06-25,27.00,28.63,27.00,28.08,293600,28.08
2004-06-24,26.90,27.27,26.81,27.11,111900,27.11
2004-06-23,26.25,26.89,26.25,26.85,66400,26.85
2004-06-22,26.20,26.35,26.10,26.25,110700,26.25
2004-06-21,26.25,26.25,25.92,26.12,121000,26.12
2004-06-18,26.11,26.25,25.90,26.10,184000,26.10
2004-06-17,26.18,26.20,25.65,26.11,101600,26.11
2004-06-16,25.80,26.09,25.70,26.08,107800,26.08
2004-06-15,25.14,25.85,25.04,25.76,121500,25.76
2004-06-14,25.56,25.62,24.76,24.99,68800,24.99
2004-06-10,25.60,25.70,25.24,25.56,117700,25.56
2004-06-09,26.25,26.40,25.60,25.75,65800,25.75
2004-06-08,25.35,26.30,25.27,26.24,112200,26.24
2004-06-07,25.00,25.24,24.90,25.16,192100,25.16
2004-06-04,24.95,25.00,24.63,24.87,117300,24.87
2004-06-03,25.30,25.40,24.85,24.85,139800,24.85
2004-06-02,26.15,26.45,25.70,25.98,207500,25.98
2004-06-01,25.28,25.85,25.15,25.32,84500,25.32
2004-05-28,25.45,25.57,25.12,25.18,38000,25.18
2004-05-27,25.04,25.47,25.04,25.37,36600,25.37
2004-05-26,25.15,25.15,24.70,25.04,35900,25.04
2004-05-25,24.40,25.19,24.34,25.19,66600,25.19
2004-05-24,24.26,24.41,24.00,24.40,41900,24.40
2004-05-21,24.39,24.40,23.59,24.26,79600,24.26
2004-05-20,23.32,23.69,23.10,23.39,60700,23.39
2004-05-19,23.30,23.95,22.75,23.31,75100,23.31
2004-05-18,22.95,23.29,22.70,23.13,36200,23.13
2004-05-17,23.10,23.10,22.52,22.80,41500,22.80
2004-05-14,23.50,24.05,23.24,23.34,60900,23.34
2004-05-13,23.57,24.20,23.25,23.61,75400,23.61
2004-05-12,23.10,23.59,22.55,23.44,65500,23.44
2004-05-11,23.05,23.44,22.90,23.17,77000,23.17
2004-05-10,23.50,23.51,22.85,22.94,85600,22.94
2004-05-07,24.25,24.52,23.61,23.61,61500,23.61
2004-05-06,24.85,24.85,23.94,24.16,73600,24.16
2004-05-05,24.98,25.20,24.85,24.95,39000,24.95
2004-05-04,24.55,25.34,24.36,24.99,59700,24.99
2004-05-03,24.75,25.05,23.94,24.65,67200,24.65
2004-04-30,25.12,25.12,24.55,24.75,87300,24.75
2004-04-29,24.68,25.03,24.16,25.00,71400,25.00
2004-04-28,25.35,25.35,24.60,24.60,56000,24.60
2004-04-27,25.00,25.77,25.00,25.50,75100,25.50
2004-04-26,25.13,25.50,24.79,25.00,69500,25.00
2004-04-23,25.45,25.47,25.04,25.23,88200,25.23
2004-04-22,25.00,25.73,25.00,25.30,77900,25.30
2004-04-21,24.13,25.15,24.10,25.11,62300,25.11
2004-04-20,25.09,25.46,24.03,24.03,65700,24.03
2004-04-19,24.67,24.99,24.11,24.99,78300,24.99
2004-04-16,24.78,25.56,24.60,24.77,61700,24.77
2004-04-15,25.01,25.23,24.65,24.77,35900,24.77
2004-04-14,25.00,25.42,24.52,24.91,36200,24.91
2004-04-13,25.66,25.66,24.79,24.99,42000,24.99
2004-04-12,25.90,25.93,25.43,25.51,41700,25.51
2004-04-08,25.96,26.45,25.76,25.80,66500,25.80
2004-04-07,25.98,26.10,25.37,25.81,53400,25.81
2004-04-06,25.98,26.24,25.70,25.89,66700,25.89
2004-04-05,25.60,26.07,25.34,25.96,61700,25.96
2004-04-02,25.33,26.12,25.33,25.74,72900,25.74
2004-04-01,24.95,25.57,24.90,25.13,57300,25.13
2004-03-31,24.90,25.16,24.45,24.85,99000,24.85
2004-03-30,24.63,25.08,24.50,25.04,76700,25.04
2004-03-29,24.20,25.18,24.19,24.73,95700,24.73
2004-03-26,24.00,24.34,23.95,24.07,55200,24.07
2004-03-25,23.85,24.22,23.72,24.10,105400,24.10
2004-03-24,23.56,24.15,23.00,23.95,132600,23.95
2004-03-23,23.70,23.82,23.41,23.41,165200,23.41
2004-03-22,24.50,24.60,23.45,23.55,165900,23.55
2004-03-19,24.65,24.88,24.20,24.50,78500,24.50
2004-03-18,24.33,24.74,24.17,24.50,105400,24.50
2004-03-17,24.75,25.00,24.20,24.26,139300,24.26
2004-03-16,24.77,25.00,24.53,24.75,68700,24.75
2004-03-15,25.20,25.32,24.28,24.77,85800,24.77
2004-03-12,24.90,25.56,24.65,25.56,91700,25.56
2004-03-11,25.37,25.74,24.80,25.01,129900,25.01
2004-03-10,25.90,25.90,25.15,25.27,98400,25.27
2004-03-09,26.50,26.50,25.57,25.90,113900,25.90
2004-03-08,27.50,27.50,26.19,26.30,78200,26.30
2004-03-05,27.05,27.65,26.97,27.65,69300,27.65
2004-03-04,27.55,27.60,26.93,27.15,72100,27.15
2004-03-03,27.29,27.75,26.81,27.60,104500,27.60
2004-03-02,27.70,27.75,27.22,27.54,105100,27.54
2004-03-01,27.80,27.85,27.20,27.79,116300,27.79
2004-02-27,25.95,29.39,24.85,27.80,494500,27.80
2004-02-26,27.85,28.57,27.84,28.30,111100,28.30
2004-02-25,27.00,28.00,26.88,28.00,100400,28.00
2004-02-24,27.85,28.10,26.86,27.00,138700,27.00
2004-02-23,28.40,28.52,27.86,28.00,90500,28.00
2004-02-20,28.93,29.10,28.10,28.36,140200,28.36
2004-02-19,29.37,29.67,28.93,28.93,71000,28.93
2004-02-18,29.30,29.63,29.29,29.51,110200,29.51
2004-02-17,29.20,29.52,29.15,29.52,80700,29.52
2004-02-13,29.05,29.25,28.98,29.10,52200,29.10
2004-02-12,29.05,29.42,29.00,29.19,54100,29.19
2004-02-11,29.60,29.62,29.00,29.15,80300,29.15
2004-02-10,29.10,29.80,28.95,29.80,98800,29.80
2004-02-09,29.40,29.53,29.00,29.23,34400,29.23
2004-02-06,28.70,29.50,28.57,29.50,95900,29.50
2004-02-05,27.97,28.67,27.87,28.55,120700,28.55
2004-02-04,28.25,28.25,27.85,27.87,74500,27.87
2004-02-03,27.60,28.37,27.60,28.35,73300,28.35
2004-02-02,27.35,28.21,27.25,27.75,60800,27.75
2004-01-30,27.90,28.10,27.53,27.75,49700,27.75
2004-01-29,27.95,28.25,27.26,28.00,90500,28.00
2004-01-28,28.95,29.10,27.97,28.05,88600,28.05
2004-01-27,28.98,29.44,28.85,29.15,64500,29.15
2004-01-26,29.30,29.30,28.55,28.96,116200,28.96
2004-01-23,28.70,29.55,28.66,29.55,113000,29.55
2004-01-22,28.80,28.96,28.60,28.80,112200,28.80
2004-01-21,28.25,28.75,27.92,28.75,55700,28.75
2004-01-20,28.05,28.25,27.81,28.15,96700,28.15
2004-01-16,28.01,28.70,27.94,28.30,104200,28.30
2004-01-15,28.00,28.28,27.90,28.01,117600,28.01
2004-01-14,27.40,27.96,27.40,27.96,71300,27.96
2004-01-13,27.40,27.40,26.60,27.35,96100,27.35
2004-01-12,27.26,27.60,27.00,27.60,79700,27.60
2004-01-09,27.24,27.40,27.17,27.26,74200,27.26
2004-01-08,27.50,27.61,27.35,27.49,145400,27.49
2004-01-07,26.95,27.35,26.95,27.35,89400,27.35
2004-01-06,27.35,27.40,26.80,26.80,79000,26.80
2004-01-05,26.35,27.38,26.35,27.38,102100,27.38
2004-01-02,26.77,26.79,26.34,26.35,52400,26.35
2003-12-31,27.10,27.20,26.67,26.67,54900,26.67
2003-12-30,27.40,27.60,27.08,27.25,67600,27.25
2003-12-29,26.70,27.57,26.70,27.48,96800,27.48
2003-12-26,26.91,26.94,26.47,26.65,30600,26.65
2003-12-24,27.10,27.22,26.78,26.86,29900,26.86
2003-12-23,25.75,27.10,25.75,27.10,168000,27.10
2003-12-22,26.00,26.00,25.59,25.95,100400,25.95
2003-12-19,25.52,26.00,25.11,26.00,60200,26.00
2003-12-18,25.78,25.86,25.15,25.51,72200,25.51
2003-12-17,25.54,25.88,25.06,25.88,54800,25.88
2003-12-16,25.35,25.71,24.26,25.69,106400,25.69
2003-12-15,25.64,26.09,25.35,25.35,88800,25.35
2003-12-12,25.66,25.78,25.24,25.49,49900,25.49
2003-12-11,25.25,25.75,25.15,25.66,61200,25.66
2003-12-10,24.85,25.50,24.85,25.25,84800,25.25
2003-12-09,24.75,25.40,24.65,24.70,123500,24.70
2003-12-08,24.60,25.65,24.60,24.91,129000,24.91
2003-12-05,24.85,26.17,24.65,24.85,463000,24.85
2003-12-04,23.70,24.14,23.69,23.85,97400,23.85
2003-12-03,23.84,24.13,23.53,23.70,97900,23.70
2003-12-02,23.74,23.81,23.61,23.80,92100,23.80
2003-12-01,23.33,23.84,23.33,23.69,45600,23.69
2003-11-28,23.43,23.45,23.12,23.18,19100,23.18
2003-11-26,23.80,23.85,23.13,23.36,37400,23.36
2003-11-25,23.40,23.53,23.29,23.50,42000,23.50
2003-11-24,23.20,23.35,22.95,23.34,62500,23.34
2003-11-21,23.00,23.20,22.80,23.20,61100,23.20
2003-11-20,22.24,22.51,22.00,22.48,67000,22.48
2003-11-19,21.87,22.62,21.75,22.31,57000,22.31
2003-11-18,22.00,22.61,21.71,21.97,46700,21.97
2003-11-17,22.13,22.23,21.78,21.80,61300,21.80
2003-11-14,22.89,23.23,22.12,22.13,93500,22.13
2003-11-13,23.40,23.40,22.80,22.99,41000,22.99
2003-11-12,22.30,23.58,22.30,23.58,65500,23.58
2003-11-11,22.40,22.55,22.00,22.30,47100,22.30
2003-11-10,23.59,23.59,22.25,22.29,60100,22.29
2003-11-07,23.57,23.85,23.50,23.59,75600,23.59
2003-11-06,22.74,23.57,22.53,23.57,126900,23.57
2003-11-05,22.28,22.75,22.28,22.74,45400,22.74
2003-11-04,22.11,22.40,21.98,22.28,78200,22.28
2003-11-03,22.15,22.59,22.00,22.00,71700,22.00
2003-10-31,22.60,22.79,22.04,22.15,48600,22.15
2003-10-30,22.57,22.76,22.16,22.50,34000,22.50
2003-10-29,22.30,22.68,21.97,22.56,82600,22.56
2003-10-28,21.50,22.33,21.50,22.33,120600,22.33
2003-10-27,21.05,21.40,21.00,21.33,53400,21.33
2003-10-24,20.95,20.98,20.72,20.84,49800,20.84
2003-10-23,21.00,21.31,21.00,21.01,38400,21.01
2003-10-22,21.37,21.37,21.15,21.17,73200,21.17
2003-10-21,21.25,21.57,21.12,21.40,50500,21.40
2003-10-20,21.47,21.47,20.94,21.11,75100,21.11
2003-10-17,21.54,21.55,21.32,21.48,96200,21.48
2003-10-16,21.45,21.66,21.25,21.59,31400,21.59
2003-10-15,21.30,21.55,21.24,21.45,108100,21.45
2003-10-14,20.90,21.33,20.90,21.25,104500,21.25
2003-10-13,20.85,21.05,20.85,21.00,72400,21.00
2003-10-10,20.90,20.90,20.63,20.75,137900,20.75
2003-10-09,20.80,21.00,20.66,20.75,78700,20.75
2003-10-08,20.60,20.75,20.50,20.69,212400,20.69
2003-10-07,20.30,20.57,20.08,20.50,118800,20.50
2003-10-06,20.20,20.38,19.90,20.25,205700,20.25
2003-10-03,20.20,20.37,20.06,20.15,72600,20.15
2003-10-02,20.13,20.39,19.75,19.87,44700,19.87
2003-10-01,19.29,20.13,19.29,20.03,65900,20.03
2003-09-30,19.32,19.65,18.60,19.29,75400,19.29
2003-09-29,18.95,19.42,18.51,19.42,37500,19.42
2003-09-26,19.09,19.10,18.80,18.80,37800,18.80
2003-09-25,19.48,19.95,18.98,18.99,52700,18.99
2003-09-24,19.90,20.05,19.36,19.38,38700,19.38
2003-09-23,20.30,20.31,19.84,20.00,62300,20.00
2003-09-22,20.44,20.64,20.30,20.40,55300,20.40
2003-09-19,21.95,21.95,20.46,20.50,125600,20.50
2003-09-18,19.90,20.47,19.80,20.47,63300,20.47
2003-09-17,20.20,20.33,19.70,19.98,30300,19.98
2003-09-16,19.45,20.25,19.45,20.25,68400,20.25
2003-09-15,19.35,19.60,19.35,19.35,48600,19.35
2003-09-12,19.57,19.75,19.30,19.30,68000,19.30
2003-09-11,19.19,20.15,19.10,19.65,54700,19.65
2003-09-10,19.95,20.02,19.19,19.19,104500,19.19
2003-09-09,20.36,20.52,20.04,20.06,103700,20.06
2003-09-08,20.35,20.65,19.92,20.46,77200,20.46
2003-09-05,21.15,21.44,20.00,20.34,114700,20.34
2003-09-04,20.35,21.30,20.30,21.20,117600,21.20
2003-09-03,20.15,20.35,20.13,20.35,46700,20.35
2003-09-02,19.89,20.26,19.49,20.15,45500,20.15
2003-08-29,19.20,19.86,19.20,19.76,29000,19.76
2003-08-28,19.00,19.17,18.90,19.06,42600,19.06
2003-08-27,19.10,19.20,18.94,18.94,46400,18.94
2003-08-26,19.16,19.25,18.85,19.10,56200,19.10
2003-08-25,19.23,19.64,18.73,19.26,33700,19.26
2003-08-22,19.75,19.75,19.08,19.23,46300,19.23
2003-08-21,19.73,19.75,19.50,19.75,45500,19.75
2003-08-20,19.74,19.74,19.49,19.70,37300,19.70
2003-08-19,19.33,19.74,18.85,19.74,54000,19.74
2003-08-18,18.47,19.45,18.30,19.45,74900,19.45
2003-08-15,18.35,18.50,18.14,18.14,12300,18.14
2003-08-14,18.20,18.30,17.99,18.25,16100,18.25
2003-08-13,18.30,18.30,17.82,18.10,35700,18.10
2003-08-12,18.10,18.35,17.65,18.30,37800,18.30
2003-08-11,17.76,18.25,17.55,18.00,35900,18.00
2003-08-08,17.71,18.18,17.55,17.90,36500,17.90
2003-08-07,17.92,17.96,17.40,17.67,44000,17.67
2003-08-06,18.25,18.40,17.75,17.92,40500,17.92
2003-08-05,18.60,18.65,18.34,18.41,40700,18.41
2003-08-04,18.75,18.93,18.55,18.55,43100,18.55
2003-08-01,19.05,19.11,18.12,18.75,47200,18.75
2003-07-31,18.85,19.35,18.84,19.15,27300,19.15
2003-07-30,18.65,19.00,18.33,18.82,40000,18.82
2003-07-29,18.65,18.98,18.37,18.55,20400,18.55
2003-07-28,18.78,19.35,18.55,18.55,31100,18.55
2003-07-25,18.35,19.03,18.30,18.78,39300,18.78
2003-07-24,18.82,19.06,18.34,18.37,31500,18.37
2003-07-23,18.37,18.85,18.35,18.67,19700,18.67
2003-07-22,18.35,18.56,18.25,18.37,25500,18.37
2003-07-21,18.40,18.50,18.04,18.26,33500,18.26
2003-07-18,18.06,18.50,17.90,18.50,32400,18.50
2003-07-17,18.82,18.87,18.15,18.15,32500,18.15
2003-07-16,18.85,19.15,18.59,19.02,22200,19.02
2003-07-15,18.70,18.86,18.37,18.80,62900,18.80
2003-07-14,18.20,18.65,18.16,18.50,38800,18.50
2003-07-11,18.20,18.47,17.88,18.15,29400,18.15
2003-07-10,18.45,18.58,17.80,18.12,46800,18.12
2003-07-09,17.90,18.67,17.75,18.65,94900,18.65
2003-07-08,17.34,18.00,17.27,18.00,92000,18.00
2003-07-07,18.00,18.00,17.35,17.35,58100,17.35
2003-07-03,17.95,18.10,17.75,17.93,31400,17.93
2003-07-02,17.28,18.00,17.05,18.00,70000,18.00
2003-07-01,17.41,17.46,17.06,17.23,87700,17.23
2003-06-30,18.00,18.15,17.41,17.41,83000,17.41
2003-06-27,17.90,18.25,17.73,17.95,57500,17.95
2003-06-26,18.00,18.12,17.81,17.85,76400,17.85
2003-06-25,18.00,18.15,17.95,18.03,78200,18.03
2003-06-24,18.35,18.50,17.90,18.00,78200,18.00
2003-06-23,18.90,18.95,18.37,18.43,36900,18.43
2003-06-20,19.10,19.16,18.90,19.00,44500,19.00
2003-06-19,19.15,19.25,18.95,19.00,49000,19.00
2003-06-18,19.15,19.24,18.95,19.20,35400,19.20
2003-06-17,19.20,19.30,18.98,19.17,39100,19.17
2003-06-16,19.00,19.21,18.80,19.16,49200,19.16
2003-06-13,18.70,19.10,18.64,19.00,52900,19.00
2003-06-12,19.00,19.08,18.39,18.50,46200,18.50
2003-06-11,18.17,18.99,18.00,18.99,67400,18.99
2003-06-10,17.90,18.30,17.89,18.30,52600,18.30
2003-06-09,18.00,18.32,17.85,17.90,41600,17.90
2003-06-06,18.55,19.00,18.34,18.34,57400,18.34
2003-06-05,18.05,18.70,18.05,18.40,76400,18.40
2003-06-04,17.75,18.15,17.75,18.00,75400,18.00
2003-06-03,17.16,17.75,17.00,17.75,169800,17.75
2003-06-02,18.05,18.10,17.25,17.26,44600,17.26
2003-05-30,17.75,18.20,17.40,17.85,108900,17.85
2003-05-29,16.72,17.05,16.72,17.00,62700,17.00
2003-05-28,16.55,17.00,16.40,16.62,51900,16.62
2003-05-27,16.25,16.64,16.17,16.45,43600,16.45
2003-05-23,16.15,16.43,15.94,16.15,33400,16.15
2003-05-22,16.30,16.35,15.80,16.11,74700,16.11
2003-05-21,16.40,16.40,15.95,16.20,39000,16.20
2003-05-20,16.25,16.50,16.22,16.40,38600,16.40
2003-05-19,16.70,16.85,16.27,16.27,68100,16.27
2003-05-16,16.95,17.25,16.50,16.50,68700,16.50
2003-05-15,17.50,17.55,16.79,17.05,92700,17.05
2003-05-14,17.10,17.43,16.97,17.31,48200,17.31
2003-05-13,16.95,17.22,16.90,17.01,80300,17.01
2003-05-12,17.22,17.24,16.90,16.98,78300,16.98
2003-05-09,16.85,17.22,16.85,17.22,58300,17.22
2003-05-08,16.76,17.00,16.70,16.85,58700,16.85
2003-05-07,16.90,16.93,16.06,16.86,103800,16.86
2003-05-06,16.90,17.25,16.89,17.15,97600,17.15
2003-05-05,17.15,17.50,16.80,17.08,87000,17.08
2003-05-02,17.50,18.10,17.50,18.10,23300,18.10
2003-05-01,17.71,17.80,17.40,17.50,31500,17.50
2003-04-30,16.83,17.90,16.83,17.75,113900,17.75
2003-04-29,16.90,17.25,16.83,16.83,69600,16.83
2003-04-28,16.54,17.30,16.52,17.10,55200,17.10
2003-04-25,16.95,17.03,16.39,17.00,46800,17.00
2003-04-24,17.20,17.29,16.85,16.85,74300,16.85
2003-04-23,16.76,17.25,16.76,17.10,35800,17.10
2003-04-22,16.60,16.80,16.50,16.70,52000,16.70
2003-04-21,16.69,16.94,16.55,16.61,44400,16.61
2003-04-17,16.54,16.70,16.35,16.70,30900,16.70
2003-04-16,16.40,16.49,16.05,16.29,29900,16.29
2003-04-15,16.45,16.45,16.16,16.30,26800,16.30
2003-04-14,15.85,16.48,15.80,16.48,62800,16.48
2003-04-11,15.85,15.95,15.70,15.79,53600,15.79
2003-04-10,16.20,16.25,15.84,15.85,67700,15.85
2003-04-09,16.79,17.36,16.35,16.45,53800,16.45
2003-04-08,17.10,17.15,16.65,16.79,41600,16.79
2003-04-07,16.68,17.10,16.67,16.90,34700,16.90
2003-04-04,17.15,17.20,16.63,16.63,24200,16.63
2003-04-03,17.45,17.68,16.90,17.05,54200,17.05
2003-04-02,17.90,17.90,17.00,17.20,95900,17.20
2003-04-01,17.15,17.91,17.10,17.80,100600,17.80
2003-03-31,16.50,17.00,16.26,16.91,52300,16.91
2003-03-28,16.40,16.70,16.34,16.65,34100,16.65
2003-03-27,16.26,16.52,15.96,16.50,22500,16.50
2003-03-26,16.70,16.79,15.86,16.36,87100,16.36
2003-03-25,16.78,16.99,16.40,16.80,45800,16.80
2003-03-24,16.90,17.01,16.55,16.77,24100,16.77
2003-03-21,16.55,17.05,16.25,17.05,106600,17.05
2003-03-20,16.75,17.13,16.51,16.75,49900,16.75
2003-03-19,16.89,16.93,16.54,16.90,39300,16.90
2003-03-18,16.49,16.84,16.42,16.80,28500,16.80
2003-03-17,15.92,16.59,15.75,16.59,62600,16.59
2003-03-14,15.70,15.98,15.49,15.80,36300,15.80
2003-03-13,14.96,15.72,14.96,15.60,84400,15.60
2003-03-12,15.10,15.19,14.70,14.86,50700,14.86
2003-03-11,15.66,15.85,15.25,15.25,75000,15.25
2003-03-10,16.00,16.05,15.66,15.67,76100,15.67
2003-03-07,15.81,16.00,15.65,16.00,58400,16.00
2003-03-06,15.91,16.06,15.80,15.91,46400,15.91
2003-03-05,15.70,16.06,15.65,15.90,99600,15.90
2003-03-04,15.80,15.95,15.65,15.85,39300,15.85
2003-03-03,17.18,17.31,15.66,15.67,171500,15.67
2003-02-28,15.75,17.30,15.40,17.18,135500,17.18
